BRANCH;BRANCH_CODE;FILIAL_NAME;STREET_HOUSE;CALCULATION_COMPANY;DELIVER;SERVICE;CHARGE_PLAN;CHARGE_PLAN_WITH_D_G;DISCOUNT;GRANT;MAKET;MAKET_DISCOUNT;RETURN;RETURN_DISCOUNT;CHARGE_FACT;CHARGE_FACT_PENI;MAKET_PENI
тцсо "фйу ммж";26;фщс-7;хбюмнбю 13;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;1548.71;1548.71;0.00;0.00;0.00;0.00;0.00;0.00;1548.71;2.92;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 13;тцсо фйу ммж;тцсо сщб;цнп.бндю;55336.13;55336.13;0.00;0.00;525.50;0.00;0.00;0.00;55861.63;227.76;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 13;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);9597.36;9597.36;0.00;0.00;0.00;0.00;0.00;0.00;9597.36;4.21;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 13;тцсо фйу ммж;тцсо фйу ммж;мюел;1308.45;1308.45;0.00;0.00;0.00;0.00;0.00;0.00;1308.45;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 13;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;458.86;458.86;0.00;0.00;0.00;0.00;0.00;0.00;458.86;0.40;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 13;тцсо фйу ммж;тцсо сщб;нрнокемхе;139054.65;139054.65;0.00;0.00;-91754.53;0.00;0.00;0.00;47300.12;248.71;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 13;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;1550.00;0.00;0.00;0.00;1550.00;6.89;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 13;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;102326.67;102326.67;0.00;0.00;0.00;0.00;0.00;0.00;102326.67;199.95;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 13;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;287.12;287.12;0.00;0.00;0.00;0.00;0.00;0.00;287.12;0.38;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 13;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);3127.99;3127.99;0.00;0.00;-91.82;0.00;0.00;0.00;3036.17;1.59;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 13;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;6366.71;6366.71;0.00;0.00;0.00;0.00;0.00;0.00;6366.71;5.17;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 14;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;197.19;197.19;0.00;0.00;0.00;0.00;0.00;0.00;197.19;0.08;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 14;тцсо фйу ммж;тцсо сщб;цнп.бндю;6223.62;6223.62;0.00;0.00;0.00;0.00;0.00;0.00;6223.62;1.44;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 14;тцсо фйу ммж;тцсо фйу ммж;мюел;460.97;460.97;0.00;0.00;0.00;0.00;0.00;0.00;460.97;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 14;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;55.46;55.46;0.00;0.00;0.00;0.00;0.00;0.00;55.46;0.01;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 14;тцсо фйу ммж;тцсо сщб;нрнокемхе;7028.38;7028.38;0.00;0.00;0.00;0.00;0.00;0.00;7028.38;2.74;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 14;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;4168.64;4168.64;0.00;0.00;0.00;0.00;0.00;0.00;4168.64;1.89;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 14;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;36.97;36.97;0.00;0.00;0.00;0.00;0.00;0.00;36.97;0.01;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 14;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;798.00;798.00;0.00;0.00;0.00;0.00;0.00;0.00;798.00;0.32;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;тцсо фйу ммж;бнгмюц.со.опедярюбхрекеи;8509.95;8509.95;0.00;0.00;0.00;0.00;0.00;0.00;8509.95;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;1475.07;1475.07;0.00;0.00;0.00;0.00;0.00;0.00;1475.07;9.04;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;тцсо сщб;цнп.бндю;59041.56;59041.56;0.00;0.00;-1690.06;0.00;0.00;0.00;57351.50;864.54;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);6962.78;6962.78;0.00;0.00;-895.40;0.00;0.00;0.00;6067.38;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;тцсо фйу ммж;мюел;876.15;876.15;0.00;0.00;0.00;0.00;0.00;0.00;876.15;672.11;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;тцсо фйу ммж;меопедбхд.пелнмр;16542.00;16542.00;0.00;0.00;0.00;0.00;0.00;0.00;16542.00;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;30957.72;30957.72;0.00;0.00;0.00;0.00;0.00;0.00;30957.72;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;397.18;397.18;0.00;0.00;0.00;0.00;0.00;0.00;397.18;0.62;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;тцсо сщб;нрнокемхе;128650.11;128650.11;0.00;0.00;-29856.74;0.00;0.00;0.00;98793.37;797.34;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;960.00;0.00;0.00;0.00;960.00;2.86;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;94517.19;94517.19;0.00;0.00;0.00;0.00;0.00;0.00;94517.19;2356.91;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;284.01;284.01;0.00;0.00;0.00;0.00;0.00;0.00;284.01;0.05;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);1820.78;1820.78;0.00;0.00;-222.13;0.00;0.00;0.00;1598.65;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 15;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;4765.56;4765.56;0.00;0.00;0.00;0.00;0.00;0.00;4765.56;29.58;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 16;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;132.84;132.84;0.00;0.00;0.00;0.00;0.00;0.00;132.84;1.56;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 16;тцсо фйу ммж;тцсо сщб;цнп.бндю;9511.84;9511.84;0.00;0.00;276.25;0.00;0.00;0.00;9788.09;711.60;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 16;тцсо фйу ммж;тцсо фйу ммж;мюел;575.33;575.33;0.00;0.00;0.00;0.00;0.00;0.00;575.33;60.20;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 16;тцсо фйу ммж;тцсо фйу ммж;меопедбхд.пелнмр;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.72;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 16;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;38.77;38.77;0.00;0.00;0.00;0.00;0.00;0.00;38.77;0.05;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 16;тцсо фйу ммж;тцсо сщб;нрнокемхе;12626.51;12626.51;0.00;0.00;0.00;0.00;0.00;0.00;12626.51;863.07;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 16;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;7992.54;7992.54;0.00;0.00;0.00;0.00;0.00;0.00;7992.54;2216.54;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 16;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;27.70;27.70;0.00;0.00;0.00;0.00;0.00;0.00;27.70;0.27;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 16;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;940.95;940.95;0.00;0.00;0.00;0.00;0.00;0.00;940.95;8.83;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 18;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;69.53;69.53;0.00;0.00;0.00;0.00;0.00;0.00;69.53;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 18;тцсо фйу ммж;тцсо сщб;цнп.бндю;6398.29;6398.29;0.00;0.00;0.00;0.00;0.00;0.00;6398.29;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 18;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;1571.14;1571.14;0.00;0.00;0.00;0.00;0.00;0.00;1571.14;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 18;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;20.46;20.46;0.00;0.00;0.00;0.00;0.00;0.00;20.46;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 18;тцсо фйу ммж;тцсо сщб;нрнокемхе;9330.14;9330.14;0.00;0.00;0.00;0.00;0.00;0.00;9330.14;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 18;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;5554.22;5554.22;0.00;0.00;0.00;0.00;0.00;0.00;5554.22;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 18;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;12.28;12.28;0.00;0.00;0.00;0.00;0.00;0.00;12.28;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 18;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;662.58;662.58;0.00;0.00;0.00;0.00;0.00;0.00;662.58;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 20;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;143.50;143.50;0.00;0.00;0.00;0.00;0.00;0.00;143.50;0.02;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 20;тцсо фйу ммж;тцсо сщб;цнп.бндю;9645.35;9645.35;0.00;0.00;0.00;0.00;0.00;0.00;9645.35;5.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 20;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;3142.28;3142.28;0.00;0.00;0.00;0.00;0.00;0.00;3142.28;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 20;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;38.65;38.65;0.00;0.00;0.00;0.00;0.00;0.00;38.65;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 20;тцсо фйу ммж;тцсо сщб;нрнокемхе;12589.98;12589.98;0.00;0.00;0.00;0.00;0.00;0.00;12589.98;17.02;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 20;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;6716.64;6716.64;0.00;0.00;0.00;0.00;0.00;0.00;6716.64;1.08;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 20;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;27.64;27.64;0.00;0.00;0.00;0.00;0.00;0.00;27.64;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 20;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;949.29;949.29;0.00;0.00;0.00;0.00;0.00;0.00;949.29;0.11;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 22;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;141.34;141.34;0.00;0.00;0.00;0.00;0.00;0.00;141.34;0.03;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 22;тцсо фйу ммж;тцсо сщб;цнп.бндю;12021.26;12021.26;0.00;0.00;0.00;0.00;0.00;0.00;12021.26;114.50;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 22;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;3327.12;3327.12;0.00;0.00;0.00;0.00;0.00;0.00;3327.12;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 22;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;38.05;38.05;0.00;0.00;0.00;0.00;0.00;0.00;38.05;0.01;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 22;тцсо фйу ммж;тцсо сщб;нрнокемхе;12402.90;12402.90;0.00;0.00;0.00;0.00;0.00;0.00;12402.90;15.09;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 22;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;300.00;0.00;0.00;0.00;300.00;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 22;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;6649.47;6649.47;0.00;0.00;0.00;0.00;0.00;0.00;6649.47;2.05;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 22;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;27.24;27.24;0.00;0.00;0.00;0.00;0.00;0.00;27.24;0.01;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 22;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;951.53;951.53;0.00;0.00;0.00;0.00;0.00;0.00;951.53;0.23;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 24;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;78.49;78.49;0.00;0.00;0.00;0.00;0.00;0.00;78.49;0.11;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 24;тцсо фйу ммж;тцсо сщб;цнп.бндю;4746.32;4746.32;0.00;0.00;0.00;0.00;0.00;0.00;4746.32;4.21;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 24;тцсо фйу ммж;тцсо фйу ммж;меопедбхд.пелнмр;1239.30;1239.30;0.00;0.00;0.00;0.00;0.00;0.00;1239.30;1.60;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 24;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;2218.08;2218.08;0.00;0.00;0.00;0.00;0.00;0.00;2218.08;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 24;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;20.67;20.67;0.00;0.00;0.00;0.00;0.00;0.00;20.67;0.02;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 24;тцсо фйу ммж;тцсо сщб;нрнокемхе;9423.67;9423.67;0.00;0.00;0.00;0.00;0.00;0.00;9423.67;11.99;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 24;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;5589.24;5589.24;0.00;0.00;0.00;0.00;0.00;0.00;5589.24;9.47;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 24;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;16.52;16.52;0.00;0.00;0.00;0.00;0.00;0.00;16.52;0.02;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 24;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;673.35;673.35;0.00;0.00;0.00;0.00;0.00;0.00;673.35;0.87;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 26;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;256.13;256.13;0.00;0.00;0.00;0.00;0.00;0.00;256.13;1.27;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 26;тцсо фйу ммж;тцсо сщб;цнп.бндю;37529.16;37529.16;0.00;0.00;1086.21;0.00;0.00;0.00;38615.37;29.06;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 26;тцсо фйу ммж;тцсо сщб;цнп.бндю (ндм);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.35;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 26;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);10199.54;10199.54;0.00;0.00;0.00;0.00;0.00;0.00;10199.54;9.54;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 26;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;16298.72;16298.72;0.00;0.00;0.00;0.00;0.00;0.00;16298.72;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 26;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;64.03;64.03;0.00;0.00;0.00;0.00;0.00;0.00;64.03;0.40;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 26;тцсо фйу ммж;тцсо сщб;нрнокемхе;93348.88;93348.88;0.00;0.00;-58264.28;0.00;0.00;0.00;35084.60;45.34;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 26;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;500.00;0.00;0.00;0.00;500.00;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 26;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;44438.21;44438.21;0.00;0.00;0.00;0.00;0.00;0.00;44438.21;364.23;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 26;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;64.03;64.03;0.00;0.00;0.00;0.00;0.00;0.00;64.03;0.39;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 26;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);2594.58;2594.58;0.00;0.00;0.00;0.00;0.00;0.00;2594.58;3.02;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 26;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;704.35;704.35;0.00;0.00;0.00;0.00;0.00;0.00;704.35;3.21;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо фйу ммж;бнгмюц.со.опедярюбхрекеи;17366.67;17366.67;0.00;0.00;779.13;0.00;0.00;0.00;18145.80;31.29;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо фйу ммж;бшбнг ямецю;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.30;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;4530.58;4530.58;0.00;0.00;0.00;0.00;0.00;0.00;4530.58;19.49;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо сщб;цнп.бндю;119001.13;119001.13;0.00;0.00;-3492.50;0.00;0.00;0.00;115508.63;201.81;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо сщб;цнп.бндю (ндм);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.10;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);15836.76;15836.76;0.00;0.00;-992.41;0.00;0.00;0.00;14844.35;106.05;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо фйу ммж;дно.рей,пелнмр;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26.04;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо фйу ммж;мюел;2883.37;2883.37;0.00;0.00;0.00;0.00;0.00;0.00;2883.37;15.89;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо фйу ммж;меопедбхд.пелнмр;12124.00;12124.00;0.00;0.00;0.00;0.00;0.00;0.00;12124.00;22.66;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;52685.36;52685.36;0.00;0.00;0.00;0.00;0.00;0.00;52685.36;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;1258.46;1258.46;0.00;0.00;0.00;0.00;0.00;0.00;1258.46;5.18;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо сщб;нрнокемхе;299317.51;299317.51;0.00;0.00;-303436.63;0.00;0.00;0.00;-4119.12;371.49;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;2200.00;0.00;0.00;0.00;2200.00;0.00;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;263144.08;263144.08;0.00;0.00;0.00;0.00;0.00;0.00;263144.08;551.69;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;881.08;881.08;0.00;0.00;0.00;0.00;0.00;0.00;881.08;3.23;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (ндм);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.38;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);3818.04;3818.04;0.00;0.00;-247.94;0.00;0.00;0.00;3570.10;28.23;0.00
тцсо "фйу ммж";26;фщс-7;хбюмнбю 27;тцсо фйу ммж;мнбняха.щмепцняашр;щк.щмепцхъ (ндм);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.49;0.00
